trade_id,trade_date,booked_at,region,desk,book,year,quarter,notional,pnl,quantity,settled
101076,2022-05-12,2022-05-12 22:25:00,AMER,Rates,Beta Fund,2022,Q2,286568.01,-81205.85,287,false
101077,2023-12-06,2023-12-06 13:16:00,EMEA,Credit,Beta Fund,2023,Q4,420276.46,64181.13,151,true
101078,2024-11-13,2024-11-13 21:29:00,APAC,FX,Alpha Fund,2024,Q4,86666.81,42552.77,21,true
101079,2025-07-25,2025-07-25 00:52:00,AMER,Equities,Beta Fund,2025,Q3,82840.19,-99922.34,14,true
101080,2021-06-19,2021-06-19 07:44:00,EMEA,Commodities,Alpha Fund,2021,Q2,93838.22,96805.32,133,true
101081,2022-07-24,2022-07-24 02:04:00,APAC,Credit,"Smith, ""Big"" Fund",2022,Q3,231706.31,-12768.85,467,true
101082,2023-04-24,2023-04-24 11:41:00,AMER,Rates,"Smith, ""Big"" Fund",2023,Q2,395130.96,95028.51,33,true
101083,2024-04-27,2024-04-27 22:22:00,EMEA,Rates,"Smith, ""Big"" Fund",2024,Q2,413336.57,11350.65,14,true
101084,2025-11-16,2025-11-16 12:18:00,APAC,FX,Beta Fund,2025,Q4,159292.27,5587.26,109,true
101085,2021-05-15,2021-05-15 03:19:00,AMER,Equities,"Smith, ""Big"" Fund",2021,Q2,978717.20,10548.78,137,true
101086,2022-10-10,2022-10-10 04:25:00,EMEA,Credit,Beta Fund,2022,Q4,968776.85,-81768.52,178,true
101087,2023-01-01,2023-01-01 19:12:00,APAC,Rates,"Smith, ""Big"" Fund",2023,Q1,821888.82,-8611.69,303,true
101088,2024-08-25,2024-08-25 01:51:00,AMER,FX,Alpha Fund,2024,Q3,416535.41,32346.23,468,true
101089,2025-12-07,2025-12-07 01:30:00,EMEA,Credit,Alpha Fund,2025,Q4,918716.27,39329.77,165,true
101090,2021-10-22,2021-10-22 10:30:00,APAC,Rates,O'Brien Holdings,2021,Q4,366234.60,-22832.54,107,true
101091,2022-10-15,2022-10-15 10:25:00,AMER,Credit,"Smith, ""Big"" Fund",2022,Q4,806801.49,-49667.09,21,true
101092,2023-09-05,2023-09-05 15:42:00,EMEA,Rates,O'Brien Holdings,2023,Q3,900141.76,-78652.36,64,true
101093,2024-11-01,2024-11-01 10:33:00,APAC,Equities,O'Brien Holdings,2024,Q4,717943.24,82029.59,94,true
101094,2025-04-20,2025-04-20 03:52:00,AMER,Credit,"Smith, ""Big"" Fund",2025,Q2,268745.65,-85871.32,500,true
101095,2021-10-05,2021-10-05 22:59:00,EMEA,Credit,O'Brien Holdings,2021,Q4,32589.78,72520.19,452,false
101096,2022-04-04,2022-04-04 21:35:00,APAC,Credit,"Smith, ""Big"" Fund",2022,Q2,396800.01,-48657.29,347,true
101097,2023-04-10,2023-04-10 16:45:00,AMER,Rates,Beta Fund,2023,Q2,792742.26,-72662.98,119,false
101098,2024-06-05,2024-06-05 19:21:00,EMEA,Commodities,O'Brien Holdings,2024,Q2,443251.88,96701.62,128,true
101099,2025-07-12,2025-07-12 16:05:00,APAC,Commodities,Alpha Fund,2025,Q3,256132.24,86181.79,209,true
101100,2021-06-02,2021-06-02 13:46:00,AMER,Rates,O'Brien Holdings,2021,Q2,756940.68,-52982.78,124,true
101101,2022-06-05,2022-06-05 18:43:00,EMEA,Rates,Alpha Fund,2022,Q2,672915.67,97737.78,214,true
101102,2023-12-21,2023-12-21 16:34:00,APAC,Rates,O'Brien Holdings,2023,Q4,110176.86,40411.96,415,true
101103,2024-05-15,2024-05-15 21:12:00,AMER,Equities,Alpha Fund,2024,Q2,792247.68,88992.37,266,true
101104,2025-10-06,2025-10-06 02:55:00,EMEA,Credit,O'Brien Holdings,2025,Q4,816418.79,81320.27,199,true
101105,2021-12-02,2021-12-02 08:13:00,APAC,Credit,"Smith, ""Big"" Fund",2021,Q4,516086.30,69222.12,404,true
101106,2022-10-13,2022-10-13 22:58:00,AMER,FX,O'Brien Holdings,2022,Q4,590353.27,-77895.86,47,true
101107,2023-04-08,2023-04-08 07:13:00,EMEA,Rates,Alpha Fund,2023,Q2,670214.24,9183.41,153,true
101108,2024-07-14,2024-07-14 15:54:00,APAC,Credit,O'Brien Holdings,2024,Q3,439324.38,34365.27,109,false
101109,2025-05-14,2025-05-14 07:14:00,AMER,Credit,Beta Fund,2025,Q2,843356.64,-49172.95,18,true
101110,2021-08-08,2021-08-08 23:18:00,EMEA,Rates,"Smith, ""Big"" Fund",2021,Q3,109170.68,93605.15,233,false
101111,2022-05-23,2022-05-23 11:26:00,APAC,Credit,"Smith, ""Big"" Fund",2022,Q2,677129.92,-24279.95,458,false
101112,2023-01-13,2023-01-13 10:47:00,AMER,Rates,Beta Fund,2023,Q1,652896.14,55173.70,112,true
101113,2024-01-10,2024-01-10 12:28:00,EMEA,Credit,O'Brien Holdings,2024,Q1,921064.01,-30150.08,224,true
101114,2025-03-02,2025-03-02 15:18:00,APAC,FX,Beta Fund,2025,Q1,51830.66,-90281.65,307,true
101115,2021-01-21,2021-01-21 21:48:00,AMER,FX,O'Brien Holdings,2021,Q1,461567.00,29800.59,260,true
101116,2022-02-16,2022-02-16 22:21:00,EMEA,Rates,O'Brien Holdings,2022,Q1,883664.07,47912.64,65,true
101117,2023-05-24,2023-05-24 10:08:00,APAC,FX,Alpha Fund,2023,Q2,39932.26,-30613.92,333,true
101118,2024-04-18,2024-04-18 21:50:00,AMER,Commodities,"Smith, ""Big"" Fund",2024,Q2,947567.03,-75133.18,308,false
101119,2025-11-11,2025-11-11 23:36:00,EMEA,Commodities,O'Brien Holdings,2025,Q4,97171.36,-77316.19,341,true
101120,2021-05-23,2021-05-23 16:11:00,APAC,Rates,Beta Fund,2021,Q2,369368.79,-23547.99,350,true
101121,2022-12-23,2022-12-23 10:44:00,AMER,Rates,"Smith, ""Big"" Fund",2022,Q4,515731.56,-67905.71,135,true
101122,2023-09-18,2023-09-18 01:50:00,EMEA,FX,O'Brien Holdings,2023,Q3,255265.71,10199.10,67,true
101123,2024-10-10,2024-10-10 03:57:00,APAC,Equities,Beta Fund,2024,Q4,965033.76,74345.31,489,true
101124,2025-08-19,2025-08-19 20:21:00,AMER,Rates,"Smith, ""Big"" Fund",2025,Q3,634179.81,-11609.96,321,true
101125,2021-04-07,2021-04-07 21:09:00,EMEA,Rates,Beta Fund,2021,Q2,416280.33,53683.11,481,true
101126,2022-05-22,2022-05-22 19:04:00,APAC,FX,"Smith, ""Big"" Fund",2022,Q2,775874.74,7701.99,302,true
101127,2023-03-27,2023-03-27 10:14:00,AMER,FX,O'Brien Holdings,2023,Q1,128483.14,96141.34,135,true
101128,2024-05-23,2024-05-23 18:59:00,EMEA,Equities,Alpha Fund,2024,Q2,452140.43,29704.52,28,true
101129,2025-07-16,2025-07-16 00:09:00,APAC,Commodities,Beta Fund,2025,Q3,34427.54,39615.19,204,true
101130,2021-04-04,2021-04-04 18:28:00,AMER,Credit,"Smith, ""Big"" Fund",2021,Q2,311275.14,-72221.22,233,false
101131,2022-12-19,2022-12-19 16:00:00,EMEA,Credit,O'Brien Holdings,2022,Q4,759384.52,7456.33,82,true
101132,2023-12-12,2023-12-12 09:21:00,APAC,Rates,O'Brien Holdings,2023,Q4,526924.22,-99214.11,188,true
101133,2024-01-01,2024-01-01 13:38:00,AMER,Equities,"Smith, ""Big"" Fund",2024,Q1,649707.48,-93010.99,51,true
101134,2025-10-05,2025-10-05 01:14:00,EMEA,Rates,Beta Fund,2025,Q4,199457.81,-20949.15,370,false
101135,2021-02-04,2021-02-04 19:27:00,APAC,Commodities,O'Brien Holdings,2021,Q1,234801.95,-13604.77,476,true
101136,2022-02-11,2022-02-11 18:16:00,AMER,Credit,"Smith, ""Big"" Fund",2022,Q1,948497.96,26138.49,417,false
101137,2023-07-16,2023-07-16 00:20:00,EMEA,Commodities,O'Brien Holdings,2023,Q3,491879.78,-75392.14,492,true
101138,2024-06-01,2024-06-01 06:06:00,APAC,Commodities,"Smith, ""Big"" Fund",2024,Q2,117033.46,75112.71,200,false
101139,2025-10-22,2025-10-22 07:35:00,AMER,FX,Alpha Fund,2025,Q4,816049.74,16803.29,72,true
101140,2021-08-10,2021-08-10 10:06:00,EMEA,Credit,Alpha Fund,2021,Q3,150712.26,57561.67,253,true
101141,2022-08-05,2022-08-05 13:04:00,APAC,Equities,Alpha Fund,2022,Q3,585204.57,50556.23,172,false
101142,2023-12-13,2023-12-13 05:55:00,AMER,FX,O'Brien Holdings,2023,Q4,912611.42,99143.61,1,true
101143,2024-08-13,2024-08-13 15:15:00,EMEA,Credit,Alpha Fund,2024,Q3,272789.76,76847.14,80,true
101144,2025-01-27,2025-01-27 09:32:00,APAC,Credit,O'Brien Holdings,2025,Q1,786244.65,63835.37,192,true
101145,2021-05-01,2021-05-01 09:02:00,AMER,Commodities,Beta Fund,2021,Q2,196530.29,-56754.55,314,true
101146,2022-08-03,2022-08-03 09:31:00,EMEA,Credit,Alpha Fund,2022,Q3,503283.83,79644.47,340,false
101147,2023-04-17,2023-04-17 09:34:00,APAC,Equities,Alpha Fund,2023,Q2,749129.24,-22331.15,8,true
101148,2024-12-15,2024-12-15 10:38:00,AMER,FX,O'Brien Holdings,2024,Q4,107865.43,32143.32,468,true
101149,2025-04-25,2025-04-25 06:41:00,EMEA,Commodities,O'Brien Holdings,2025,Q2,81771.85,-1037.15,179,true
101150,2021-09-22,2021-09-22 06:03:00,APAC,Credit,"Smith, ""Big"" Fund",2021,Q3,711156.40,78763.87,352,true
101151,2022-03-22,2022-03-22 19:08:00,AMER,Equities,"Smith, ""Big"" Fund",2022,Q1,474322.25,85553.20,377,true
101152,2023-09-27,2023-09-27 15:12:00,EMEA,FX,Beta Fund,2023,Q3,774686.40,89109.03,2,true
101153,2024-02-17,2024-02-17 10:11:00,APAC,Credit,Beta Fund,2024,Q1,276787.55,64143.09,370,true
101154,2025-11-27,2025-11-27 16:09:00,AMER,Rates,O'Brien Holdings,2025,Q4,512755.72,-86522.95,281,true
101155,2021-09-04,2021-09-04 12:40:00,EMEA,Rates,O'Brien Holdings,2021,Q3,113665.88,-38629.89,477,false
101156,2022-06-23,2022-06-23 16:21:00,APAC,Credit,Beta Fund,2022,Q2,131221.77,54036.84,43,true
101157,2023-05-12,2023-05-12 14:47:00,AMER,Credit,"Smith, ""Big"" Fund",2023,Q2,983695.06,-19620.24,24,true
101158,2024-02-11,2024-02-11 02:21:00,EMEA,Credit,Alpha Fund,2024,Q1,149844.02,-65230.26,344,true
101159,2025-01-25,2025-01-25 11:45:00,APAC,Equities,Alpha Fund,2025,Q1,464668.65,-99825.11,282,true
101160,2021-09-13,2021-09-13 02:53:00,AMER,FX,Alpha Fund,2021,Q3,859770.32,-19060.41,124,true
101161,2022-10-05,2022-10-05 06:57:00,EMEA,FX,Alpha Fund,2022,Q4,76298.08,36617.55,279,true
101162,2023-01-08,2023-01-08 17:34:00,APAC,Commodities,Alpha Fund,2023,Q1,453648.15,7485.88,230,true
101163,2024-02-10,2024-02-10 20:36:00,AMER,Equities,Alpha Fund,2024,Q1,285470.41,95663.61,301,true
101164,2025-07-26,2025-07-26 00:34:00,EMEA,Equities,"Smith, ""Big"" Fund",2025,Q3,806397.42,-11817.62,82,true
101165,2021-02-24,2021-02-24 17:52:00,APAC,FX,"Smith, ""Big"" Fund",2021,Q1,76201.52,55297.92,431,false
101166,2022-05-06,2022-05-06 02:41:00,AMER,Equities,"Smith, ""Big"" Fund",2022,Q2,366345.24,46432.65,427,true
101167,2023-10-23,2023-10-23 13:34:00,EMEA,Rates,"Smith, ""Big"" Fund",2023,Q4,932494.27,9252.43,402,true
101168,2024-03-15,2024-03-15 00:09:00,APAC,Commodities,Alpha Fund,2024,Q1,327612.00,67446.54,169,true
101169,2025-09-27,2025-09-27 04:52:00,AMER,Rates,O'Brien Holdings,2025,Q3,877951.43,17794.47,193,true
101170,2021-02-05,2021-02-05 06:21:00,EMEA,Credit,Beta Fund,2021,Q1,624696.48,24254.59,232,true
101171,2022-05-04,2022-05-04 08:55:00,APAC,FX,"Smith, ""Big"" Fund",2022,Q2,305166.06,-52339.41,356,true
101172,2023-11-23,2023-11-23 15:19:00,AMER,Credit,"Smith, ""Big"" Fund",2023,Q4,709298.42,20819.61,39,true
101173,2024-08-28,2024-08-28 19:16:00,EMEA,Equities,Beta Fund,2024,Q3,619904.80,-21429.33,243,true
101174,2025-05-11,2025-05-11 17:26:00,APAC,Credit,O'Brien Holdings,2025,Q2,701569.69,-23526.15,268,true
101175,2021-10-20,2021-10-20 17:53:00,AMER,Equities,Beta Fund,2021,Q4,234683.09,-3261.14,302,true
101176,2022-05-13,2022-05-13 14:34:00,EMEA,Credit,Beta Fund,2022,Q2,889058.10,-40224.83,436,true
101177,2023-12-09,2023-12-09 02:07:00,APAC,Credit,Beta Fund,2023,Q4,347601.38,-76994.49,72,true
101178,2024-09-19,2024-09-19 21:07:00,AMER,Commodities,Beta Fund,2024,Q3,809769.51,-27163.00,441,true
101179,2025-07-17,2025-07-17 02:42:00,EMEA,Commodities,O'Brien Holdings,2025,Q3,698865.44,-48752.23,189,true
101180,2021-09-13,2021-09-13 13:42:00,APAC,FX,O'Brien Holdings,2021,Q3,556543.88,-48316.72,17,true
101181,2022-12-22,2022-12-22 04:45:00,AMER,FX,Beta Fund,2022,Q4,130103.77,-67879.91,354,true
101182,2023-03-11,2023-03-11 19:14:00,EMEA,Credit,Beta Fund,2023,Q1,540879.76,-99974.09,171,false
101183,2024-04-16,2024-04-16 14:22:00,APAC,Equities,O'Brien Holdings,2024,Q2,874562.37,-55606.43,82,false
101184,2025-09-15,2025-09-15 00:05:00,AMER,Equities,O'Brien Holdings,2025,Q3,717951.07,-91208.68,99,true
101185,2021-04-05,2021-04-05 03:34:00,EMEA,FX,Alpha Fund,2021,Q2,332838.82,-77422.70,204,true
101186,2022-06-05,2022-06-05 15:32:00,APAC,Commodities,O'Brien Holdings,2022,Q2,782553.54,61754.09,224,true
101187,2023-04-10,2023-04-10 21:13:00,AMER,Equities,O'Brien Holdings,2023,Q2,158645.22,76243.86,377,true
101188,2024-04-13,2024-04-13 02:56:00,EMEA,Commodities,"Smith, ""Big"" Fund",2024,Q2,284422.70,91674.73,181,true
101189,2025-09-16,2025-09-16 08:30:00,APAC,Equities,O'Brien Holdings,2025,Q3,424724.17,-33334.38,171,true
101190,2021-07-10,2021-07-10 06:51:00,AMER,FX,Alpha Fund,2021,Q3,318263.98,-44520.20,338,true
101191,2022-12-09,2022-12-09 23:06:00,EMEA,Commodities,Beta Fund,2022,Q4,462956.06,-39880.88,308,false
101192,2023-01-06,2023-01-06 13:31:00,APAC,Rates,O'Brien Holdings,2023,Q1,808947.64,-87101.19,158,true
101193,2024-09-15,2024-09-15 22:15:00,AMER,Credit,Alpha Fund,2024,Q3,194993.29,-98283.16,189,true
101194,2025-04-19,2025-04-19 23:18:00,EMEA,Commodities,Beta Fund,2025,Q2,213463.79,-65583.27,17,true
101195,2021-01-27,2021-01-27 07:54:00,APAC,Rates,Alpha Fund,2021,Q1,705964.76,-63354.03,304,true
101196,2022-11-13,2022-11-13 08:20:00,AMER,Credit,"Smith, ""Big"" Fund",2022,Q4,307982.94,79067.16,127,true
101197,2023-05-27,2023-05-27 20:13:00,EMEA,Equities,Beta Fund,2023,Q2,895049.05,31865.58,308,false
101198,2024-03-24,2024-03-24 14:14:00,APAC,FX,Beta Fund,2024,Q1,30254.28,33898.48,241,true
101199,2025-07-08,2025-07-08 17:02:00,AMER,Commodities,Beta Fund,2025,Q3,538951.03,99252.03,178,true
101200,2021-10-22,2021-10-22 16:44:00,EMEA,Equities,O'Brien Holdings,2021,Q4,370146.26,-92578.03,270,true
101201,2022-01-09,2022-01-09 16:21:00,APAC,Rates,O'Brien Holdings,2022,Q1,413374.01,96298.50,404,true
101202,2023-10-17,2023-10-17 15:38:00,AMER,Credit,Alpha Fund,2023,Q4,117519.02,78613.55,120,true
101203,2024-08-12,2024-08-12 08:03:00,EMEA,Credit,Alpha Fund,2024,Q3,941391.27,-62039.67,372,true
101204,2025-12-14,2025-12-14 17:21:00,APAC,FX,Beta Fund,2025,Q4,882447.95,-66965.64,75,true
101205,2021-11-02,2021-11-02 15:22:00,AMER,Equities,Alpha Fund,2021,Q4,356479.03,-98512.86,2,true
101206,2022-06-22,2022-06-22 09:16:00,EMEA,Rates,"Smith, ""Big"" Fund",2022,Q2,80321.39,74427.10,92,true
101207,2023-12-01,2023-12-01 22:35:00,APAC,Rates,"Smith, ""Big"" Fund",2023,Q4,42787.87,53861.84,185,true
101208,2024-07-03,2024-07-03 20:58:00,AMER,Rates,O'Brien Holdings,2024,Q3,601772.65,73719.65,446,true
101209,2025-09-08,2025-09-08 01:32:00,EMEA,Credit,"Smith, ""Big"" Fund",2025,Q3,370879.16,35493.75,275,true
101210,2021-04-12,2021-04-12 00:12:00,APAC,Credit,"Smith, ""Big"" Fund",2021,Q2,375024.63,86627.30,29,false
101211,2022-10-21,2022-10-21 15:28:00,AMER,FX,"Smith, ""Big"" Fund",2022,Q4,562990.49,5397.66,312,true
101212,2023-06-23,2023-06-23 03:13:00,EMEA,Equities,O'Brien Holdings,2023,Q2,133662.94,95518.66,464,true
101213,2024-09-25,2024-09-25 00:13:00,APAC,Commodities,"Smith, ""Big"" Fund",2024,Q3,640443.35,41599.51,382,true
101214,2025-04-11,2025-04-11 04:56:00,AMER,Equities,Alpha Fund,2025,Q2,448439.73,98661.65,411,true
101215,2021-04-09,2021-04-09 01:16:00,EMEA,Rates,"Smith, ""Big"" Fund",2021,Q2,275625.52,-18074.39,45,true
101216,2022-09-15,2022-09-15 10:41:00,APAC,Credit,"Smith, ""Big"" Fund",2022,Q3,545986.34,-73245.59,96,true
101217,2023-02-17,2023-02-17 21:44:00,AMER,Equities,Alpha Fund,2023,Q1,527843.02,30215.62,490,false
101218,2024-10-21,2024-10-21 03:46:00,EMEA,Commodities,O'Brien Holdings,2024,Q4,924798.77,56390.18,325,true
101219,2025-02-22,2025-02-22 08:58:00,APAC,Equities,Alpha Fund,2025,Q1,6390.75,-60527.54,347,true
101220,2021-06-23,2021-06-23 12:02:00,AMER,Credit,"Smith, ""Big"" Fund",2021,Q2,545507.74,27638.27,64,false
101221,2022-02-23,2022-02-23 12:18:00,EMEA,Rates,Alpha Fund,2022,Q1,590107.69,-75252.61,55,true
101222,2023-01-15,2023-01-15 04:45:00,APAC,FX,Alpha Fund,2023,Q1,630665.16,-89196.33,54,true
101223,2024-01-20,2024-01-20 05:33:00,AMER,Commodities,O'Brien Holdings,2024,Q1,439061.10,74336.05,400,true
101224,2025-01-14,2025-01-14 16:48:00,EMEA,Rates,Alpha Fund,2025,Q1,712131.46,4468.88,308,true
101225,2021-02-17,2021-02-17 12:11:00,APAC,Commodities,O'Brien Holdings,2021,Q1,211202.16,32655.31,426,true
101226,2022-12-06,2022-12-06 14:37:00,AMER,FX,O'Brien Holdings,2022,Q4,98736.56,-64217.51,54,true
101227,2023-04-14,2023-04-14 16:31:00,EMEA,Commodities,Alpha Fund,2023,Q2,99488.73,54838.57,52,true
101228,2024-10-10,2024-10-10 17:05:00,APAC,FX,O'Brien Holdings,2024,Q4,704572.82,-94296.00,156,true
101229,2025-05-19,2025-05-19 12:32:00,AMER,Rates,Beta Fund,2025,Q2,861281.23,97637.20,485,true
101230,2021-08-21,2021-08-21 23:46:00,EMEA,Rates,Alpha Fund,2021,Q3,921578.37,67451.44,477,false
101231,2022-12-12,2022-12-12 18:56:00,APAC,FX,Alpha Fund,2022,Q4,909739.51,44447.68,275,true
101232,2023-02-12,2023-02-12 10:20:00,AMER,Rates,Beta Fund,2023,Q1,198245.02,-42666.00,142,true
101233,2024-10-15,2024-10-15 01:04:00,EMEA,Rates,O'Brien Holdings,2024,Q4,781132.01,-96417.84,447,true
101234,2025-03-15,2025-03-15 21:19:00,APAC,Equities,Beta Fund,2025,Q1,794446.90,67310.11,213,true
101235,2021-03-28,2021-03-28 16:19:00,AMER,Credit,Alpha Fund,2021,Q1,185851.90,57380.29,96,true
101236,2022-08-01,2022-08-01 16:00:00,EMEA,Commodities,Beta Fund,2022,Q3,368730.24,87360.50,238,true
101237,2023-07-13,2023-07-13 18:13:00,APAC,Equities,O'Brien Holdings,2023,Q3,101611.22,-89922.17,162,true
101238,2024-06-24,2024-06-24 05:04:00,AMER,Commodities,Alpha Fund,2024,Q2,157839.73,62711.58,119,true
101239,2025-01-01,2025-01-01 07:04:00,EMEA,Equities,"Smith, ""Big"" Fund",2025,Q1,631388.06,98929.55,110,true
101240,2021-10-25,2021-10-25 00:46:00,APAC,FX,"Smith, ""Big"" Fund",2021,Q4,616808.21,25651.97,233,true
101241,2022-12-04,2022-12-04 01:07:00,AMER,Equities,Alpha Fund,2022,Q4,66653.39,30560.85,61,true
101242,2023-05-14,2023-05-14 11:47:00,EMEA,Equities,O'Brien Holdings,2023,Q2,472171.87,3194.72,194,false
101243,2024-12-07,2024-12-07 08:38:00,APAC,Equities,O'Brien Holdings,2024,Q4,950885.30,-66868.89,364,true
101244,2025-04-13,2025-04-13 12:46:00,AMER,Commodities,"Smith, ""Big"" Fund",2025,Q2,177459.27,-11276.96,226,true
101245,2021-12-06,2021-12-06 21:00:00,EMEA,Credit,Alpha Fund,2021,Q4,213353.66,41875.06,497,false
101246,2022-03-18,2022-03-18 22:39:00,APAC,FX,Alpha Fund,2022,Q1,541185.99,-36584.75,360,true
101247,2023-08-22,2023-08-22 16:10:00,AMER,FX,Alpha Fund,2023,Q3,349827.42,-66604.63,190,true
101248,2024-10-20,2024-10-20 02:22:00,EMEA,Credit,O'Brien Holdings,2024,Q4,13005.11,-31687.84,177,true
101249,2025-11-28,2025-11-28 18:53:00,APAC,FX,O'Brien Holdings,2025,Q4,906177.55,-65679.88,213,true
101250,2021-04-04,2021-04-04 11:14:00,AMER,FX,O'Brien Holdings,2021,Q2,321087.23,40524.35,312,true
101251,2022-12-11,2022-12-11 10:55:00,EMEA,Equities,Alpha Fund,2022,Q4,641101.16,69351.21,151,true
101252,2023-09-10,2023-09-10 04:37:00,APAC,Rates,Alpha Fund,2023,Q3,853426.12,18015.08,288,true
101253,2024-10-26,2024-10-26 11:16:00,AMER,FX,Alpha Fund,2024,Q4,81352.94,115.12,375,true
101254,2025-05-28,2025-05-28 14:16:00,EMEA,Commodities,"Smith, ""Big"" Fund",2025,Q2,500385.92,80166.56,117,false
101255,2021-02-16,2021-02-16 02:34:00,APAC,FX,Alpha Fund,2021,Q1,658311.22,-94300.61,492,true
101256,2022-06-02,2022-06-02 22:13:00,AMER,FX,"Smith, ""Big"" Fund",2022,Q2,10086.50,-61809.70,305,true
101257,2023-12-14,2023-12-14 08:25:00,EMEA,FX,Beta Fund,2023,Q4,366530.63,-8719.97,187,true
101258,2024-12-20,2024-12-20 11:50:00,APAC,FX,Beta Fund,2024,Q4,687833.37,-45511.65,333,false
101259,2025-08-16,2025-08-16 23:21:00,AMER,Equities,"Smith, ""Big"" Fund",2025,Q3,254226.16,16026.48,168,true
101260,2021-09-26,2021-09-26 10:07:00,EMEA,Rates,"Smith, ""Big"" Fund",2021,Q3,195087.33,-56252.94,56,true
101261,2022-02-04,2022-02-04 19:43:00,APAC,Equities,"Smith, ""Big"" Fund",2022,Q1,863420.89,22427.18,465,true
101262,2023-10-05,2023-10-05 23:51:00,AMER,Rates,O'Brien Holdings,2023,Q4,374447.26,23405.70,339,true
101263,2024-09-09,2024-09-09 07:17:00,EMEA,Credit,O'Brien Holdings,2024,Q3,364396.57,98928.42,401,true
101264,2025-11-11,2025-11-11 01:27:00,APAC,FX,Alpha Fund,2025,Q4,7937.60,-37338.10,500,true
101265,2021-06-15,2021-06-15 01:41:00,AMER,Commodities,O'Brien Holdings,2021,Q2,446437.57,27095.46,358,true
101266,2022-10-02,2022-10-02 15:23:00,EMEA,FX,O'Brien Holdings,2022,Q4,279269.21,-60103.24,283,false
101267,2023-05-08,2023-05-08 20:41:00,APAC,Rates,Alpha Fund,2023,Q2,597195.17,-58517.06,72,true
101268,2024-11-13,2024-11-13 21:43:00,AMER,FX,"Smith, ""Big"" Fund",2024,Q4,372733.80,90906.03,106,true
101269,2025-07-13,2025-07-13 01:25:00,EMEA,Credit,O'Brien Holdings,2025,Q3,78185.77,22696.79,298,true
101270,2021-06-08,2021-06-08 19:45:00,APAC,Credit,Beta Fund,2021,Q2,258505.57,-646.78,404,true
101271,2022-05-08,2022-05-08 18:13:00,AMER,Credit,Alpha Fund,2022,Q2,921713.02,59842.71,401,true
101272,2023-07-23,2023-07-23 17:21:00,EMEA,Credit,"Smith, ""Big"" Fund",2023,Q3,256408.40,-38078.20,196,true
101273,2024-08-25,2024-08-25 15:05:00,APAC,Equities,Beta Fund,2024,Q3,265047.74,25549.27,173,false
101274,2025-01-20,2025-01-20 05:43:00,AMER,Equities,"Smith, ""Big"" Fund",2025,Q1,61568.83,-92754.67,7,true
101275,2021-05-01,2021-05-01 02:32:00,EMEA,Equities,O'Brien Holdings,2021,Q2,870718.99,23603.78,292,false
101276,2022-10-15,2022-10-15 10:10:00,APAC,Equities,Beta Fund,2022,Q4,576976.76,93349.88,106,true
101277,2023-10-11,2023-10-11 05:49:00,AMER,Rates,O'Brien Holdings,2023,Q4,93938.33,40133.08,276,true
101278,2024-08-25,2024-08-25 04:25:00,EMEA,Equities,"Smith, ""Big"" Fund",2024,Q3,971537.08,-5699.20,87,true
101279,2025-10-28,2025-10-28 00:42:00,APAC,Equities,Beta Fund,2025,Q4,924205.58,24057.18,34,true
101280,2021-10-08,2021-10-08 17:21:00,AMER,FX,O'Brien Holdings,2021,Q4,861734.06,98707.22,243,true
101281,2022-11-25,2022-11-25 10:00:00,EMEA,FX,"Smith, ""Big"" Fund",2022,Q4,982575.09,40845.31,219,true
101282,2023-01-12,2023-01-12 19:39:00,APAC,Credit,Alpha Fund,2023,Q1,462552.73,-67150.64,206,true
101283,2024-09-11,2024-09-11 12:21:00,AMER,Equities,Alpha Fund,2024,Q3,172222.93,60865.92,11,true
101284,2025-01-15,2025-01-15 18:47:00,EMEA,FX,O'Brien Holdings,2025,Q1,955470.24,-51709.30,138,false
101285,2021-10-03,2021-10-03 22:27:00,APAC,Commodities,Beta Fund,2021,Q4,508334.83,-21886.08,379,false
101286,2022-07-27,2022-07-27 19:25:00,AMER,Equities,"Smith, ""Big"" Fund",2022,Q3,597596.43,37550.83,46,true
101287,2023-05-28,2023-05-28 14:52:00,EMEA,FX,Beta Fund,2023,Q2,590552.02,-22269.32,361,true
101288,2024-09-05,2024-09-05 02:13:00,APAC,Rates,Alpha Fund,2024,Q3,911812.06,99884.98,367,true
101289,2025-12-18,2025-12-18 00:12:00,AMER,Commodities,O'Brien Holdings,2025,Q4,433074.23,77472.49,88,true
101290,2021-06-26,2021-06-26 16:02:00,EMEA,FX,Alpha Fund,2021,Q2,903096.07,-53003.98,491,true
101291,2022-08-28,2022-08-28 15:23:00,APAC,Credit,"Smith, ""Big"" Fund",2022,Q3,553464.19,49582.76,44,true
101292,2023-08-06,2023-08-06 14:21:00,AMER,Credit,"Smith, ""Big"" Fund",2023,Q3,423888.32,64811.64,299,false
101293,2024-03-15,2024-03-15 08:07:00,EMEA,Commodities,O'Brien Holdings,2024,Q1,747997.31,-52240.42,206,true
101294,2025-05-21,2025-05-21 03:27:00,APAC,Commodities,Alpha Fund,2025,Q2,895219.50,85161.55,450,false
101295,2021-08-13,2021-08-13 20:44:00,AMER,Equities,"Smith, ""Big"" Fund",2021,Q3,13464.08,-82285.39,467,true
101296,2022-05-01,2022-05-01 13:49:00,EMEA,Rates,O'Brien Holdings,2022,Q2,930830.88,-92449.14,469,false
